Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-5.236e-04,4.825,5.00906
-5.234e-04,4.83563,5.075
-5.232e-04,4.83188,5.00125
-5.230e-04,4.82219,5.03
-5.228e-04,4.82969,5.02188
-5.226e-04,4.83125,5.01656
-5.224e-04,4.82,5.01813
-5.222e-04,4.83031,5.02875
-5.220e-04,4.82594,5.00875
-5.218e-04,4.83,5.02875
-5.216e-04,4.82,5.01625
-5.214e-04,4.83719,5.02469
-5.212e-04,4.85719,5.06156
-5.210e-04,4.805,4.96438
-5.208e-04,4.82812,5.05781
-5.206e-04,4.81125,5.01313
-5.204e-04,4.82156,5.01938
-5.202e-04,4.82031,5.03406
-5.200e-04,4.82719,5.0175
-5.198e-04,4.82812,5.01906
-5.196e-04,4.82469,5.0075
-5.194e-04,4.83219,5.02031
-5.192e-04,4.83156,5.0275
-5.190e-04,4.82687,5.02031
-5.188e-04,4.84,5.00688
-5.186e-04,4.82563,5.02063
-5.184e-04,4.82031,5.01938
-5.182e-04,4.83094,5.02719
-5.180e-04,4.83469,5.01781
-5.178e-04,4.82687,5.01125
-5.176e-04,4.82781,5.00875
-5.174e-04,4.82281,5.0225
-5.172e-04,4.83812,5.0225
-5.170e-04,4.8175,5.01844
-5.168e-04,4.83031,5.01531
-5.166e-04,4.82719,5.01781
-5.164e-04,4.83188,5.01906
-5.162e-04,4.83281,5.0275
-5.160e-04,4.82625,4.99719
-5.158e-04,4.81594,4.99781
-5.156e-04,4.83062,5.08594
-5.154e-04,4.8375,5.05656
-5.152e-04,4.825,4.97563
-5.150e-04,4.82125,4.97875
-5.148e-04,4.82344,5.05031
-5.146e-04,4.81281,5.01938
-5.144e-04,4.83188,5.05406
-5.142e-04,4.835,4.99844
-5.140e-04,4.83031,5.02375
-5.138e-04,4.82344,5.01813
-5.136e-04,4.82625,5.025
-5.134e-04,4.8275,5.02906
-5.132e-04,4.81844,5.00438
-5.130e-04,4.82469,5.02156
-5.128e-04,4.82,5.02281
-5.126e-04,4.82406,5.02188
-5.124e-04,4.82406,5.01562
-5.122e-04,4.84156,5.04281
-5.120e-04,4.82188,4.97344
-5.118e-04,4.82281,5.05625
-5.116e-04,4.82156,5.00125
-5.114e-04,4.82219,5.01906
-5.112e-04,4.82281,5.0225
-5.110e-04,4.81937,5.01969
-5.108e-04,4.81906,5.01469
-5.106e-04,4.82844,5.01813
-5.104e-04,4.82313,5.01406
-5.102e-04,4.83031,5.015
-5.100e-04,4.82375,5.02438
-5.098e-04,4.82344,5.0175
-5.096e-04,4.83312,5.01969
-5.094e-04,4.82281,5.025
-5.092e-04,4.83375,5.01969
-5.090e-04,4.83031,5.02656
