Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.1,
Sample Interval,1e-05,
Record Length,100000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-4.5440e-02,4.83125,5.03469
-4.5430e-02,4.83188,5.03875
-4.5420e-02,4.83,5.03906
-4.5410e-02,4.83,5.03719
-4.5400e-02,4.82625,5.03469
-4.5390e-02,4.82844,5.03688
-4.5380e-02,4.83,5.035
-4.5370e-02,4.82812,5.035
-4.5360e-02,4.82938,5.03406
-4.5350e-02,4.82844,5.03094
-4.5340e-02,4.82844,5.03281
-4.5330e-02,4.82656,5.03219
-4.5320e-02,4.82625,5.03094
-4.5310e-02,4.82625,5.03188
-4.5300e-02,4.82719,5.03094
-4.5290e-02,4.82969,5.03406
-4.5280e-02,4.82719,5.03469
-4.5270e-02,4.82812,5.03313
-4.5260e-02,4.82781,5.03344
-4.5250e-02,4.82563,5.03156
-4.5240e-02,4.82938,5.02937
-4.5230e-02,4.82563,5.03188
-4.5220e-02,4.82563,5.03563
-4.5210e-02,4.82781,5.03094
-4.5200e-02,4.82781,5.03469
-4.5190e-02,4.82844,5.03219
-4.5180e-02,4.82812,5.03344
-4.5170e-02,4.82906,5.03313
-4.5160e-02,4.82938,5.03344
-4.5150e-02,4.83375,5.03719
-4.5140e-02,4.82906,5.03438
-4.5130e-02,4.82719,5.03281
-4.5120e-02,4.83,5.03281
-4.5110e-02,4.82906,5.03594
-4.5100e-02,4.83219,5.03313
-4.5090e-02,4.82906,5.03563
-4.5080e-02,4.83125,5.035
-4.5070e-02,4.82687,5.03469
-4.5060e-02,4.82719,5.03469
-4.5050e-02,4.82969,5.03313
-4.5040e-02,4.83219,5.03625
-4.5030e-02,4.83094,5.03563
-4.5020e-02,4.82906,5.03344
-4.5010e-02,4.83188,5.035
-4.5000e-02,4.83188,5.03563
-4.4990e-02,4.83062,5.03563
-4.4980e-02,4.83125,5.03406
-4.4970e-02,4.83312,5.03594
-4.4960e-02,4.8325,5.03906
-4.4950e-02,4.83219,5.04
-4.4940e-02,4.83188,5.03813
-4.4930e-02,4.83062,5.03688
-4.4920e-02,4.8325,5.03688
-4.4910e-02,4.83125,5.0375
-4.4900e-02,4.83312,5.03906
-4.4890e-02,4.83,5.03344
-4.4880e-02,4.82844,5.03625
-4.4870e-02,4.83125,5.03688
-4.4860e-02,4.83219,5.03688
-4.4850e-02,4.83188,5.03313
-4.4840e-02,4.82781,5.035
-4.4830e-02,4.82844,5.03625
-4.4820e-02,4.83062,5.03906
-4.4810e-02,4.83219,5.03625
-4.4800e-02,4.83125,5.03719
-4.4790e-02,4.83406,5.035
-4.4780e-02,4.83344,5.03594
-4.4770e-02,4.8325,5.0375
-4.4760e-02,4.83062,5.03688
-4.4750e-02,4.83344,5.03563
-4.4740e-02,4.83094,5.03688
-4.4730e-02,4.83,5.03813
-4.4720e-02,4.83188,5.04
-4.4710e-02,4.83188,5.03719
-4.4700e-02,4.83312,5.0375
-4.4690e-02,4.83125,5.03563
-4.4680e-02,4.82969,5.03281
-4.4670e-02,4.83062,5.03719
-4.4660e-02,4.83312,5.03594
-4.4650e-02,4.83062,5.03719
-4.4640e-02,4.83188,5.035
-4.4630e-02,4.82938,5.03594
-4.4620e-02,4.83125,5.03469
-4.4610e-02,4.83062,5.03625
-4.4600e-02,4.83188,5.03719
-4.4590e-02,4.83219,5.03625
-4.4580e-02,4.83,5.03813
-4.4570e-02,4.83062,5.03906
-4.4560e-02,4.83188,5.03906
-4.4550e-02,4.83,5.03594
-4.4540e-02,4.83188,5.035
-4.4530e-02,4.83188,5.04
-4.4520e-02,4.83094,5.03906
-4.4510e-02,4.83,5.03719
-4.4500e-02,4.83219,5.03594
-4.4490e-02,4.82812,5.0375
-4.4480e-02,4.82656,5.03625
-4.4470e-02,4.83219,5.03719
-4.4460e-02,4.83125,5.03906
-4.4450e-02,4.83312,5.03813
-4.4440e-02,4.83344,5.03719
-4.4430e-02,4.83469,5.03688
-4.4420e-02,4.83219,5.03844
-4.4410e-02,4.83,5.03969
-4.4400e-02,4.83,5.03688
-4.4390e-02,4.83219,5.03438
-4.4380e-02,4.83312,5.03625
-4.4370e-02,4.83312,5.03813
-4.4360e-02,4.83219,5.03969
-4.4350e-02,4.8325,5.04031
-4.4340e-02,4.83188,5.04031
-4.4330e-02,4.82969,5.03844
-4.4320e-02,4.83125,5.03813
-4.4310e-02,4.82938,5.03969
-4.4300e-02,4.83094,5.03844
-4.4290e-02,4.83125,5.03875
-4.4280e-02,4.83219,5.0375
-4.4270e-02,4.8325,5.03875
-4.4260e-02,4.83188,5.03906
-4.4250e-02,4.82938,5.04125
-4.4240e-02,4.82969,5.03594
-4.4230e-02,4.83062,5.03563
-4.4220e-02,4.83094,5.035
-4.4210e-02,4.83,5.03844
-4.4200e-02,4.8325,5.03813
-4.4190e-02,4.82625,5.03813
-4.4180e-02,4.82938,5.03594
-4.4170e-02,4.83094,5.03344
-4.4160e-02,4.83062,5.03688
-4.4150e-02,4.83094,5.03906
-4.4140e-02,4.83406,5.0375
-4.4130e-02,4.83344,5.03844
-4.4120e-02,4.83188,5.04031
-4.4110e-02,4.83375,5.03875
-4.4100e-02,4.8325,5.03625
-4.4090e-02,4.83312,5.03969
-4.4080e-02,4.83406,5.03469
-4.4070e-02,4.8325,5.03563
-4.4060e-02,4.82812,5.035
-4.4050e-02,4.83,5.03469
-4.4040e-02,4.83188,5.03344
-4.4030e-02,4.82844,5.03594
-4.4020e-02,4.83094,5.035
-4.4010e-02,4.83188,5.03625
-4.4000e-02,4.82938,5.0375
-4.3990e-02,4.82938,5.03969
-4.3980e-02,4.8325,5.03719
-4.3970e-02,4.83125,5.03438
-4.3960e-02,4.83,5.03688
-4.3950e-02,4.83312,5.03688
