Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
2.424e-04,-0.104062,4.96094
2.426e-04,-0.102187,4.96594
2.428e-04,-0.101875,4.95906
2.430e-04,-0.0971875,4.96438
2.432e-04,-0.095625,4.97156
2.434e-04,-0.103438,4.9625
2.436e-04,-0.1,4.97094
2.438e-04,-0.105313,4.96531
2.440e-04,-0.105313,4.96438
2.442e-04,-0.0909375,4.96031
2.444e-04,-0.1125,4.97406
2.446e-04,-0.0940625,4.96469
2.448e-04,-0.1025,4.965
2.450e-04,-0.106875,4.96563
2.452e-04,-0.103438,4.95969
2.454e-04,-0.0996875,4.96594
2.456e-04,-0.096875,4.96063
2.458e-04,-0.0990625,4.96406
2.460e-04,-0.107188,4.93344
2.462e-04,-0.103125,5.01813
2.464e-04,-0.0978125,4.94656
2.466e-04,-0.107188,4.96531
2.468e-04,-0.0959375,4.96219
2.470e-04,-0.088125,4.96969
2.472e-04,-0.100938,4.96531
2.474e-04,-0.094375,4.96906
2.476e-04,-0.1,4.955
2.478e-04,-0.100313,4.97
2.480e-04,-0.102187,4.96813
2.482e-04,-0.105,4.95969
2.484e-04,-0.104375,4.96281
2.486e-04,-0.105313,4.96813
2.488e-04,-0.0996875,4.99875
2.490e-04,-0.09875,4.94719
2.492e-04,-0.1025,4.95094
2.494e-04,-0.0978125,4.985
2.496e-04,-0.09625,4.96969
2.498e-04,-0.0909375,4.97
2.500e-04,0.016875,4.95625
2.502e-04,0.881563,4.99594
2.504e-04,1.77312,5.13969
2.506e-04,2.54812,5.22844
2.508e-04,3.19094,5.23188
2.510e-04,3.69406,5.23375
2.512e-04,4.05063,5.18719
2.514e-04,4.28844,5.14625
2.516e-04,4.46594,5.12188
2.518e-04,4.5775,5.08156
2.520e-04,4.63906,5.05313
2.522e-04,4.6925,5.02562
2.524e-04,4.7225,5.01406
2.526e-04,4.74375,5.00125
2.528e-04,4.76063,4.99719
2.530e-04,4.76625,4.98969
2.532e-04,4.78844,4.98813
2.534e-04,4.78281,4.9825
2.536e-04,4.785,4.96844
2.538e-04,4.79188,4.97594
2.540e-04,4.79031,4.9725
2.542e-04,4.79063,4.95438
2.544e-04,4.80281,4.98188
2.546e-04,4.79688,4.97469
2.548e-04,4.78875,4.96687
2.550e-04,4.80969,4.95875
2.552e-04,4.80469,4.98938
2.554e-04,4.80969,4.95844
2.556e-04,4.79969,4.97938
2.558e-04,4.81906,4.97656
2.560e-04,4.82156,4.97313
2.562e-04,4.8225,4.97875
2.564e-04,4.8125,4.97281
2.566e-04,4.805,4.97625
2.568e-04,4.82,4.9775
2.570e-04,4.81687,4.95906
2.572e-04,4.8225,4.96781
2.574e-04,4.82375,4.97375
2.576e-04,4.82,4.96906
2.578e-04,4.81937,4.96531
2.580e-04,4.81594,4.95281
2.582e-04,4.81969,4.99156
2.584e-04,4.81156,4.97531
2.586e-04,4.81469,4.97438
2.588e-04,4.81531,4.96594
2.590e-04,4.81906,4.96687
2.592e-04,4.80938,4.96563
2.594e-04,4.81906,4.96875
2.596e-04,4.82969,4.97125
2.598e-04,4.815,4.96125
2.600e-04,4.82062,4.97813
2.602e-04,4.82906,4.96844
2.604e-04,4.81719,4.95906
2.606e-04,4.83563,4.96438
2.608e-04,4.82563,4.97281
2.610e-04,4.82687,4.96813
2.612e-04,4.82031,4.95625
2.614e-04,4.82281,4.97563
2.616e-04,4.83188,4.97938
2.618e-04,4.82406,4.95938
2.620e-04,4.81656,4.97844
2.622e-04,4.81781,4.97094
2.624e-04,4.82875,4.96844
2.626e-04,4.83188,4.97781
2.628e-04,4.82625,4.96625
2.630e-04,4.81781,4.97438
2.632e-04,4.82812,4.97594
2.634e-04,4.825,4.97938
2.636e-04,4.83844,4.97563
2.638e-04,4.83812,4.97375
2.640e-04,4.83,4.96906
2.642e-04,4.82406,4.96813
2.644e-04,4.81531,4.96156
2.646e-04,4.83156,4.98531
2.648e-04,4.81594,4.96656
2.650e-04,4.82469,4.9775
2.652e-04,4.81406,4.97531
2.654e-04,4.83969,4.96781
2.656e-04,4.82188,4.96469
2.658e-04,4.83219,4.97094
2.660e-04,4.82938,4.96
2.662e-04,4.82156,4.96938
2.664e-04,4.82812,4.96563
2.666e-04,4.82125,4.98
2.668e-04,4.82938,4.97938
2.670e-04,4.82,4.96938
2.672e-04,4.81813,4.95312
2.674e-04,4.83094,4.99688
2.676e-04,4.8325,4.96406
2.678e-04,4.82719,4.98062
2.680e-04,4.81656,4.98375
2.682e-04,4.83031,4.98188
2.684e-04,4.82719,4.97938
2.686e-04,4.82687,4.96438
2.688e-04,4.83188,4.97469
2.690e-04,4.83125,4.97719
2.692e-04,4.83375,4.96938
2.694e-04,4.8225,4.97375
2.696e-04,4.82594,4.96781
2.698e-04,4.83125,4.96906
2.700e-04,4.825,4.97188
2.702e-04,4.82344,4.97219
2.704e-04,4.82687,4.97375
2.706e-04,4.82656,4.96594
2.708e-04,4.83031,4.97469
2.710e-04,4.83688,4.97563
2.712e-04,4.83344,4.97469
2.714e-04,4.83031,4.97094
2.716e-04,4.82219,4.97656
2.718e-04,4.84125,4.97156
2.720e-04,4.81562,4.97375
2.722e-04,4.80875,4.98219
2.724e-04,4.82375,4.97094
2.726e-04,4.8175,4.98344
2.728e-04,4.81813,4.98031
2.730e-04,4.82219,4.97875
2.732e-04,4.81594,4.975
2.734e-04,4.82437,4.96531
2.736e-04,4.82281,4.98656
2.738e-04,4.82531,4.96875
2.740e-04,4.82687,4.97875
2.742e-04,4.82313,4.9775
2.744e-04,4.82781,4.97813
2.746e-04,4.83062,4.97063
2.748e-04,4.82812,4.97219
2.750e-04,4.82406,4.98156
2.752e-04,4.82437,4.97688
2.754e-04,4.82844,4.96875
2.756e-04,4.83188,4.97844
2.758e-04,4.82531,4.98656
2.760e-04,4.84812,4.96813
2.762e-04,4.82313,5.01719
2.764e-04,4.82875,4.93219
2.766e-04,4.83094,4.97563
2.768e-04,4.815,4.96563
2.770e-04,4.83156,4.98219
2.772e-04,4.82094,4.98313
2.774e-04,4.82,4.98281
2.776e-04,4.82437,4.9675
2.778e-04,4.82125,4.98031
2.780e-04,4.82156,4.97844
2.782e-04,4.81937,4.975
2.784e-04,4.81469,4.9775
2.786e-04,4.82,4.97188
2.788e-04,4.8225,4.98563
2.790e-04,4.81531,4.98656
2.792e-04,4.82781,4.98344
2.794e-04,4.83188,4.97531
2.796e-04,4.8175,4.97344
2.798e-04,4.83156,4.97313
2.800e-04,4.82938,4.96375
2.802e-04,4.81937,4.96938
2.804e-04,4.83,4.96625
2.806e-04,4.82812,4.97969
2.808e-04,4.825,4.96281
2.810e-04,4.83156,4.97938
2.812e-04,4.8175,4.9825
2.814e-04,4.83094,4.98469
2.816e-04,4.81969,4.96406
2.818e-04,4.82719,4.98313
2.820e-04,4.82594,4.99625
2.822e-04,4.8225,4.97594
2.824e-04,4.82625,4.97781
2.826e-04,4.82719,4.975
2.828e-04,4.81937,4.98031
2.830e-04,4.82281,4.97656
2.832e-04,4.81937,4.97
2.834e-04,4.82094,4.97406
2.836e-04,4.81906,4.98656
2.838e-04,4.81094,4.9775
2.840e-04,4.82406,4.97063
2.842e-04,4.82469,4.97969
2.844e-04,4.82,4.97719
2.846e-04,4.82531,4.97344
2.848e-04,4.82437,4.99625
2.850e-04,4.82469,4.96719
2.852e-04,4.82469,4.97469
2.854e-04,4.81719,4.98563
2.856e-04,4.81906,4.9575
2.858e-04,4.82062,4.99594
2.860e-04,4.82219,4.97719
2.862e-04,4.82156,4.98125
2.864e-04,4.81594,4.98062
2.866e-04,4.82938,4.97375
2.868e-04,4.82687,4.97688
2.870e-04,4.82781,4.975
2.872e-04,4.81656,4.98938
2.874e-04,4.83031,4.97938
2.876e-04,4.84125,4.99375
2.878e-04,4.80781,4.98
2.880e-04,4.81937,4.97906
2.882e-04,4.82062,4.98531
2.884e-04,4.82125,4.96312
2.886e-04,4.8175,4.99313
2.888e-04,4.81125,4.96906
2.890e-04,4.82219,4.97719
2.892e-04,4.81906,4.98188
2.894e-04,4.81937,4.98625
2.896e-04,4.80844,4.97094
2.898e-04,4.82344,4.97344
2.900e-04,4.82406,4.9925
2.902e-04,4.81813,4.99719
2.904e-04,4.83437,4.97594
2.906e-04,4.81906,4.98125
2.908e-04,4.81937,4.98156
2.910e-04,4.82219,4.98313
2.912e-04,4.82188,4.98594
2.914e-04,4.82625,4.98531
2.916e-04,4.82781,4.98125
2.918e-04,4.81844,4.99281
2.920e-04,4.80656,4.98094
2.922e-04,4.83,4.98656
2.924e-04,4.81844,4.9825
2.926e-04,4.81562,4.98313
2.928e-04,3.42,4.97813
2.930e-04,-0.140313,4.61313
2.932e-04,-0.116563,4.19937
2.934e-04,-0.119063,4.57469
2.936e-04,-0.101875,4.73156
2.938e-04,-0.0828125,4.81688
2.940e-04,-0.07625,4.88281
2.942e-04,-0.0903125,4.92344
2.944e-04,-0.08375,4.94375
2.946e-04,-0.0678125,4.94344
2.948e-04,-0.06625,4.96687
2.950e-04,-0.0709375,4.98188
2.952e-04,-0.060625,4.96687
2.954e-04,-0.05875,4.97438
2.956e-04,-0.0640625,4.97906
2.958e-04,-0.06875,4.97906
2.960e-04,-0.064375,4.97438
2.962e-04,-0.0565625,4.98156
2.964e-04,-0.06,4.97344
2.966e-04,-0.0690625,4.98688
2.968e-04,-0.0621875,4.98469
2.970e-04,-0.0790625,4.99344
2.972e-04,-0.078125,4.98375
2.974e-04,-0.0753125,4.98281
2.976e-04,-0.071875,4.9775
2.978e-04,-0.0896875,4.98281
2.980e-04,-0.0903125,4.98594
2.982e-04,-0.0815625,4.98813
2.984e-04,-0.104688,4.99
2.986e-04,-0.0971875,4.98844
2.988e-04,-0.0865625,4.97281
2.990e-04,-0.0975,4.97281
2.992e-04,-0.0871875,4.98406
2.994e-04,-0.086875,4.9775
2.996e-04,-0.105625,4.97063
2.998e-04,-0.102813,4.98469
3.000e-04,-0.0946875,4.98125
3.002e-04,-0.0990625,4.98875
3.004e-04,-0.0978125,4.98344
3.006e-04,-0.0946875,4.98281
3.008e-04,-0.108125,4.98406
3.010e-04,-0.09,4.97938
3.012e-04,-0.0990625,5.00656
3.014e-04,-0.09625,4.96969
3.016e-04,-0.095,4.99344
3.018e-04,-0.0978125,4.98188
3.020e-04,-0.094375,4.97656
3.022e-04,-0.0825,4.97531
3.024e-04,-0.095,4.98688
3.026e-04,-0.106562,4.98438
3.028e-04,-0.100313,4.98344
3.030e-04,-0.113125,4.98531
3.032e-04,-0.09625,4.98656
3.034e-04,-0.088125,4.98406
3.036e-04,-0.110625,5.03094
3.038e-04,-0.095625,4.91344
3.040e-04,-0.0946875,5.00375
3.042e-04,-0.095,4.9825
3.044e-04,-0.10375,4.97813
3.046e-04,-0.1025,4.98813
3.048e-04,-0.0978125,4.9775
3.050e-04,-0.12,4.98062
3.052e-04,-0.107813,4.97563
3.054e-04,-0.121563,4.98313
3.056e-04,-0.106562,4.97719
3.058e-04,-0.1075,4.985
3.060e-04,-0.100625,4.97594
3.062e-04,-0.108125,4.97406
3.064e-04,-0.116875,4.98375
3.066e-04,-0.100313,4.97719
3.068e-04,-0.100313,4.97875
3.070e-04,-0.108437,4.98906
3.072e-04,-0.108437,4.9825
3.074e-04,-0.105938,4.99188
3.076e-04,-0.096875,4.98375
3.078e-04,-0.109688,4.97875
3.080e-04,-0.109063,4.98469
3.082e-04,-0.105,4.98625
3.084e-04,-0.100313,4.98313
3.086e-04,-0.1125,4.98781
3.088e-04,-0.0959375,4.98594
3.090e-04,-0.09375,4.98719
3.092e-04,-0.0990625,4.98406
3.094e-04,-0.08875,4.99219
3.096e-04,-0.0984375,4.9875
3.098e-04,-0.091875,4.98625
3.100e-04,-0.104062,4.98313
3.102e-04,-0.110625,4.99156
3.104e-04,-0.102813,4.9825
3.106e-04,-0.10875,4.99
3.108e-04,-0.11,4.99688
3.110e-04,-0.1,4.97125
3.112e-04,-0.091875,4.99406
3.114e-04,-0.099375,4.985
3.116e-04,-0.101875,4.99031
3.118e-04,-0.103438,4.9825
3.120e-04,-0.102813,4.985
3.122e-04,-0.0984375,4.9825
3.124e-04,-0.0959375,4.97406
3.126e-04,-0.0859375,4.97969
3.128e-04,-0.115312,5.01438
3.130e-04,-0.110625,4.96031
3.132e-04,-0.119063,4.97531
3.134e-04,-0.102187,4.97969
3.136e-04,-0.0971875,4.98375
3.138e-04,-0.103438,4.97813
3.140e-04,-0.108125,4.99437
3.142e-04,-0.0975,4.98563
3.144e-04,-0.100938,4.98406
3.146e-04,-0.10875,5.00031
3.148e-04,-0.0990625,4.98125
3.150e-04,-0.089375,4.98031
3.152e-04,-0.0940625,4.98938
3.154e-04,-0.10375,4.98125
3.156e-04,-0.1075,4.98688
3.158e-04,-0.10875,4.98688
3.160e-04,-0.106562,4.9925
3.162e-04,-0.1075,4.98
3.164e-04,-0.1025,4.98531
3.166e-04,-0.0915625,4.99375
3.168e-04,-0.0940625,4.99375
3.170e-04,-0.109375,4.985
3.172e-04,-0.1125,4.99437
3.174e-04,-0.08625,5.00719
3.176e-04,-0.106875,4.98531
3.178e-04,-0.10125,4.99406
3.180e-04,-0.10375,4.98156
3.182e-04,-0.106562,4.99406
3.184e-04,-0.101875,4.98781
3.186e-04,-0.094375,4.99188
3.188e-04,-0.112188,4.9875
3.190e-04,-0.09875,4.99344
3.192e-04,-0.0878125,4.96687
3.194e-04,-0.105313,5.03875
3.196e-04,-0.104375,4.97625
3.198e-04,-0.115,4.99594
3.200e-04,-0.103438,4.98906
3.202e-04,-0.1,4.99156
3.204e-04,-0.0915625,4.99469
3.206e-04,-0.10875,4.98219
3.208e-04,-0.0984375,5.00563
3.210e-04,-0.085625,4.98656
3.212e-04,-0.0959375,4.98719
3.214e-04,-0.099375,5.00094
3.216e-04,-0.0909375,4.99188
3.218e-04,-0.0953125,4.9925
3.220e-04,-0.0996875,5.02188
3.222e-04,-0.093125,4.97438
3.224e-04,-0.101875,4.97969
3.226e-04,-0.100313,5.00031
3.228e-04,-0.0940625,4.99
3.230e-04,-0.103125,5.00281
3.232e-04,-0.11,4.99625
3.234e-04,-0.0946875,4.99281
3.236e-04,-0.09,4.98563
3.238e-04,-0.1025,4.99437
3.240e-04,-0.0965625,4.98438
3.242e-04,-0.105,4.99719
3.244e-04,-0.102813,4.98219
3.246e-04,-0.095,4.99156
3.248e-04,-0.0978125,4.98344
3.250e-04,-0.0915625,4.99
3.252e-04,-0.09125,4.995
3.254e-04,-0.101875,4.98281
3.256e-04,-0.10125,4.99875
3.258e-04,-0.10125,5.005
3.260e-04,-0.093125,4.98875
3.262e-04,-0.115625,5.00406
3.264e-04,-0.0915625,5.0025
3.266e-04,-0.09875,4.99625
3.268e-04,-0.1,4.99
3.270e-04,-0.0965625,4.98781
3.272e-04,-0.099375,4.98781
3.274e-04,-0.104375,4.9875
3.276e-04,-0.09875,4.98531
3.278e-04,-0.0965625,4.98719
3.280e-04,-0.09,4.98531
3.282e-04,-0.102187,4.97469
3.284e-04,-0.0965625,4.98563
3.286e-04,-0.0946875,4.99031
3.288e-04,-0.102813,4.98781
3.290e-04,-0.10875,4.9975
3.292e-04,-0.105,4.98938
3.294e-04,-0.105,4.98219
3.296e-04,-0.093125,4.98844
3.298e-04,-0.10125,4.98469
3.300e-04,-0.0884375,4.98188
3.302e-04,-0.10125,4.97813
3.304e-04,-0.110625,4.98844
3.306e-04,-0.0996875,4.98656
3.308e-04,-0.0865625,4.98281
3.310e-04,-0.094375,4.98719
3.312e-04,-0.11125,5.01313
3.314e-04,-0.109063,4.96625
3.316e-04,-0.10375,4.98563
3.318e-04,-0.11625,4.99563
3.320e-04,-0.108437,4.98156
3.322e-04,-0.114063,4.98281
3.324e-04,-0.111875,4.98406
3.326e-04,-0.103438,4.99031
3.328e-04,-0.101875,4.99594
3.330e-04,-0.09625,4.99437
3.332e-04,-0.0978125,4.98594
3.334e-04,-0.094375,4.99375
3.336e-04,-0.0684375,4.99156
3.338e-04,0.615625,4.99844
3.340e-04,1.5275,5.12906
3.342e-04,2.35375,5.23375
3.344e-04,3.03625,5.26156
3.346e-04,3.57062,5.26438
3.348e-04,3.97187,5.23
3.350e-04,4.24281,5.18625
3.352e-04,4.43625,5.14156
3.354e-04,4.54,5.09844
3.356e-04,4.61562,5.06938
3.358e-04,4.67844,5.05125
3.360e-04,4.70281,5.04375
3.362e-04,4.72813,5.02813
3.364e-04,4.75719,5.02313
3.366e-04,4.76812,5.00844
3.368e-04,4.77688,4.99406
3.370e-04,4.78594,5.00344
3.372e-04,4.78719,4.995
3.374e-04,4.78656,4.98938
3.376e-04,4.78313,4.99656
3.378e-04,4.7975,4.95906
3.380e-04,4.79688,4.99781
3.382e-04,4.79906,5.00063
3.384e-04,4.80563,4.98688
3.386e-04,4.80563,5.00094
3.388e-04,4.80125,4.99219
3.390e-04,4.79406,4.99406
3.392e-04,4.80344,5.00438
3.394e-04,4.80312,4.99625
3.396e-04,4.79937,4.99437
3.398e-04,4.81156,4.99125
3.400e-04,4.8125,4.99219
3.402e-04,4.82344,4.99094
3.404e-04,4.81219,4.96375
3.406e-04,4.81906,5.02063
3.408e-04,4.81937,4.99125
3.410e-04,4.82344,4.99156
3.412e-04,4.81062,4.99906
3.414e-04,4.81406,4.99906
3.416e-04,4.81531,4.99781
3.418e-04,4.81094,4.99938
3.420e-04,4.81125,4.99094
3.422e-04,4.81625,5
3.424e-04,4.82531,4.98906
3.426e-04,4.81094,4.98938
3.428e-04,4.81281,4.98156
3.430e-04,4.83094,4.99219
3.432e-04,4.81438,4.98594
3.434e-04,4.82156,4.99125
3.436e-04,4.81469,4.98563
3.438e-04,4.8175,4.99469
3.440e-04,4.82969,4.98375
3.442e-04,4.83281,4.99219
3.444e-04,4.82719,4.99188
3.446e-04,4.81594,4.98719
3.448e-04,4.82062,4.97156
3.450e-04,4.81969,4.98656
3.452e-04,4.82219,4.98813
3.454e-04,4.82125,4.98406
3.456e-04,4.83188,4.99031
3.458e-04,4.82375,4.98219
3.460e-04,4.82906,4.99469
3.462e-04,4.82125,4.99406
3.464e-04,4.82094,4.99
3.466e-04,4.83656,4.98906
3.468e-04,4.82281,5.00656
3.470e-04,4.83594,4.96375
3.472e-04,4.82406,4.99719
3.474e-04,4.81625,4.99656
3.476e-04,4.82125,4.99781
3.478e-04,4.83375,4.98969
3.480e-04,4.81813,5.00125
3.482e-04,4.82812,4.99219
3.484e-04,4.82906,4.99156
3.486e-04,4.82906,4.99969
3.488e-04,4.81312,5.00719
3.490e-04,4.82313,5.00156
3.492e-04,4.82156,4.99156
3.494e-04,4.82469,4.98719
3.496e-04,4.81906,4.95531
3.498e-04,4.82719,5.02844
3.500e-04,4.82406,4.995
3.502e-04,4.82844,4.995
3.504e-04,4.82906,4.99781
3.506e-04,4.82125,4.98719
3.508e-04,4.81594,4.99437
3.510e-04,4.82812,4.995
3.512e-04,4.82563,4.98469
3.514e-04,4.83656,4.99594
3.516e-04,4.83938,4.99156
3.518e-04,4.82938,4.9875
3.520e-04,4.83781,4.99469
3.522e-04,4.82313,4.99437
3.524e-04,4.82031,4.99281
3.526e-04,4.8175,4.98938
3.528e-04,4.82969,4.98344
3.530e-04,4.84625,4.99625
3.532e-04,4.83844,4.98719
3.534e-04,4.82281,4.98344
3.536e-04,4.83,4.99156
3.538e-04,4.83312,4.98031
3.540e-04,4.82313,4.98844
3.542e-04,4.82375,4.98438
3.544e-04,4.81219,4.97938
3.546e-04,4.82188,4.98969
3.548e-04,4.83469,4.9825
3.550e-04,4.82219,4.98375
3.552e-04,4.82781,4.98625
3.554e-04,4.81906,4.98781
3.556e-04,4.83156,4.98438
3.558e-04,4.81875,4.98813
3.560e-04,4.81844,4.98844
3.562e-04,4.81625,4.99781
3.564e-04,4.82812,4.98344
3.566e-04,4.82188,4.97844
3.568e-04,4.82469,4.98688
3.570e-04,4.81656,4.98125
3.572e-04,4.84313,4.98719
3.574e-04,4.82594,4.98844
3.576e-04,4.83156,4.99812
3.578e-04,4.81656,4.99469
3.580e-04,4.81813,4.99406
3.582e-04,4.82625,4.98313
3.584e-04,4.83,4.99219
3.586e-04,4.82031,5.00313
3.588e-04,4.82469,4.97
3.590e-04,4.825,5.01344
3.592e-04,4.82406,5.01281
3.594e-04,4.83437,4.98844
3.596e-04,4.82313,4.98625
3.598e-04,4.82563,4.98906
3.600e-04,4.825,4.99625
3.602e-04,4.83188,4.98344
3.604e-04,4.82156,5.00031
3.606e-04,4.83031,5.00094
3.608e-04,4.82906,4.99156
3.610e-04,4.84063,4.98406
3.612e-04,4.82094,4.98219
3.614e-04,4.82812,4.98719
3.616e-04,4.82781,4.98563
3.618e-04,4.82719,4.98813
3.620e-04,4.82812,4.9975
3.622e-04,4.83531,4.98531
3.624e-04,4.82531,4.98563
3.626e-04,4.81719,4.98062
3.628e-04,4.83531,4.99281
3.630e-04,4.81469,4.99531
3.632e-04,4.84125,4.99
3.634e-04,4.815,5.0025
3.636e-04,4.82188,4.99188
3.638e-04,4.81562,4.99906
3.640e-04,4.82156,4.99156
3.642e-04,4.81656,4.99344
3.644e-04,4.81656,4.99719
3.646e-04,4.82781,4.98438
3.648e-04,4.80781,4.99031
3.650e-04,4.81312,4.99094
3.652e-04,4.82219,4.98906
3.654e-04,4.81469,5.01219
3.656e-04,4.82906,4.9925
3.658e-04,4.80906,4.98875
3.660e-04,4.82844,4.98438
3.662e-04,4.82812,4.99281
3.664e-04,4.8125,4.99437
3.666e-04,4.81594,4.99625
3.668e-04,4.81469,4.99812
3.670e-04,4.82219,4.995
3.672e-04,4.82875,4.99313
3.674e-04,4.82344,4.98688
3.676e-04,4.81937,4.99688
3.678e-04,4.82344,5.03969
3.680e-04,4.82437,4.92719
3.682e-04,4.81875,5.02313
3.684e-04,4.81344,4.9875
3.686e-04,4.81031,4.99688
3.688e-04,4.81,4.99094
3.690e-04,4.80219,4.98844
3.692e-04,4.82188,4.99625
3.694e-04,4.81188,4.98469
3.696e-04,4.81156,5.00344
3.698e-04,4.82,4.99906
3.700e-04,4.82375,4.99875
3.702e-04,4.81344,4.9825
3.704e-04,4.82469,4.98875
3.706e-04,4.81594,4.98906
3.708e-04,4.83219,4.99437
3.710e-04,4.82406,4.98813
3.712e-04,4.815,4.98969
3.714e-04,4.82469,4.98438
3.716e-04,4.82,4.99188
3.718e-04,4.82188,4.98313
3.720e-04,4.81438,5.00156
3.722e-04,4.82031,4.98281
3.724e-04,4.8175,5.00563
3.726e-04,4.82188,4.9925
3.728e-04,4.81969,5.00531
3.730e-04,4.82313,4.98938
3.732e-04,4.81281,5.00156
3.734e-04,4.8225,4.995
3.736e-04,4.82625,4.99531
3.738e-04,4.81781,4.99594
3.740e-04,4.82188,4.98781
3.742e-04,4.81031,4.98781
3.744e-04,4.83219,4.9925
3.746e-04,4.825,5.00406
3.748e-04,4.8225,4.99437
3.750e-04,4.8275,4.99531
3.752e-04,4.82656,4.99906
3.754e-04,4.82125,5.00406
3.756e-04,4.82156,4.99469
3.758e-04,4.81719,4.98688
3.760e-04,4.82437,5.00156
3.762e-04,4.8175,4.99969
3.764e-04,4.82375,4.98344
3.766e-04,-0.15125,4.9775
3.768e-04,-0.131875,4.03156
3.770e-04,-0.12125,4.56844
3.772e-04,-0.106562,4.64781
3.774e-04,-0.09,4.85031
3.776e-04,-0.0790625,4.88156
3.778e-04,-0.076875,4.92781
3.780e-04,-0.069375,4.95844
3.782e-04,-0.076875,4.96844
3.784e-04,-0.0775,4.97844
3.786e-04,-0.0796875,4.98969
3.788e-04,-0.069375,4.98781
3.790e-04,-0.066875,4.98594
3.792e-04,-0.06375,4.99281
3.794e-04,-0.0640625,4.99188
3.796e-04,-0.078125,4.99719
3.798e-04,-0.0790625,4.98781
3.800e-04,-0.0771875,4.98969
3.802e-04,-0.081875,5.00031
3.804e-04,-0.0753125,4.99688
3.806e-04,-0.0784375,4.9875
3.808e-04,-0.0784375,4.99781
3.810e-04,-0.0796875,4.98656
3.812e-04,-0.0759375,4.99469
3.814e-04,-0.0790625,4.9925
3.816e-04,-0.0865625,4.99031
3.818e-04,-0.0803125,4.99344
3.820e-04,-0.0965625,4.98563
3.822e-04,-0.0878125,4.99625
3.824e-04,-0.0828125,4.99812
3.826e-04,-0.0771875,4.99
3.828e-04,-0.105,4.99938
3.830e-04,-0.0840625,5.00125
3.832e-04,-0.0928125,4.99625
3.834e-04,-0.086875,4.99
3.836e-04,-0.089375,4.98313
3.838e-04,-0.0840625,5.00125
3.840e-04,-0.0909375,4.99688
3.842e-04,-0.0921875,4.98875
3.844e-04,-0.0828125,4.99656
3.846e-04,-0.0875,4.99563
3.848e-04,-0.091875,4.98438
3.850e-04,-0.0946875,4.98906
3.852e-04,-0.0990625,4.9875
3.854e-04,-0.1075,4.98813
3.856e-04,-0.0975,5.00344
3.858e-04,-0.114063,5.00344
3.860e-04,-0.113125,4.99406
3.862e-04,-0.121563,4.99188
3.864e-04,-0.0865625,4.96
3.866e-04,-0.100938,5.04031
3.868e-04,-0.120938,5.01219
3.870e-04,-0.110937,4.97625
3.872e-04,-0.096875,4.99875
3.874e-04,-0.0959375,4.985
3.876e-04,-0.103438,4.99125
3.878e-04,-0.108125,4.98531
3.880e-04,-0.102813,4.98906
3.882e-04,-0.10375,4.9975
3.884e-04,-0.0990625,5.0025
3.886e-04,-0.11125,4.99938
3.888e-04,-0.10875,4.98906
3.890e-04,-0.0984375,4.99156
3.892e-04,-0.119687,4.99281
3.894e-04,-0.105313,4.9975
3.896e-04,-0.11,5
3.898e-04,-0.109063,5.00469
3.900e-04,-0.09625,4.99188
3.902e-04,-0.107188,4.9925
3.904e-04,-0.100625,5
3.906e-04,-0.10375,5.00313
3.908e-04,-0.102813,4.99375
3.910e-04,-0.110625,4.9975
3.912e-04,-0.09875,4.9875
3.914e-04,-0.108125,5.00125
3.916e-04,-0.1075,4.99031
3.918e-04,-0.09625,4.97844
3.920e-04,-0.104688,4.99
3.922e-04,-0.100313,4.99188
3.924e-04,-0.108125,4.99531
3.926e-04,-0.10625,4.98281
3.928e-04,-0.11125,4.99625
3.930e-04,-0.0965625,4.99031
3.932e-04,-0.111875,4.99031
3.934e-04,-0.0984375,4.99781
3.936e-04,-0.109688,4.99531
3.938e-04,-0.104375,4.99125
3.940e-04,-0.100625,4.97938
3.942e-04,-0.109063,4.99375
3.944e-04,-0.10375,4.99406
3.946e-04,-0.100625,4.99031
3.948e-04,-0.104062,4.99625
3.950e-04,-0.11,4.99625
3.952e-04,-0.11,5.00031
3.954e-04,-0.09125,4.99625
3.956e-04,-0.0959375,5.03219
3.958e-04,-0.096875,4.975
3.960e-04,-0.1025,4.97469
3.962e-04,-0.098125,5.00125
3.964e-04,-0.0975,5.00563
3.966e-04,-0.0959375,4.9975
3.968e-04,-0.0953125,4.98969
3.970e-04,-0.095625,4.98938
3.972e-04,-0.102187,4.99563
3.974e-04,-0.104062,4.99375
3.976e-04,-0.099375,4.98719
3.978e-04,-0.099375,4.99844
3.980e-04,-0.105313,5.00094
3.982e-04,-0.10625,5.00125
3.984e-04,-0.116563,4.98563
3.986e-04,-0.107188,4.99375
3.988e-04,-0.0884375,5.00313
3.990e-04,-0.096875,4.98719
3.992e-04,-0.105938,4.99437
3.994e-04,-0.100313,4.98969
3.996e-04,-0.0934375,4.98469
3.998e-04,-0.0928125,4.99094
4.000e-04,-0.1025,4.99594
4.002e-04,-0.104375,4.99906
4.004e-04,-0.099375,4.98625
4.006e-04,-0.0946875,4.99812
4.008e-04,-0.099375,4.99375
